source_id,site_id,market_type,name,district,market_committee,state,latitude,longitude,coords_usable,coord_flags,storage_godowns,storage_capacity,shops,opens,closes,raw_lat,raw_lon,image_url,source_url,retrieved_on
rm-103,212,Regulated Market,Thirunelveli,,Tirunelveli,Tamil Nadu,8.756082,77.687665,True,ok,2,2800,,,,8.756082,77.687665,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2122.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-104,215,Regulated Market,Thisayanvilai,,Tirunelveli,Tamil Nadu,8.351065,77.824791,True,ok,1,1000,,,,8.351065,77.824791,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2154.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-105,204,Regulated Market,Thoothukudi,,Tirunelveli,Tamil Nadu,8.824704,78.129258,True,ok,2,1800,,,,8.824704,78.129258,http://www.agrimark.tn.gov.in/MRS/uploads/rm/204.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-106,210,Regulated Market,Valliyur,,Tirunelveli,Tamil Nadu,8.415239,77.624766,True,ok,3,3800,,,,8.415239,77.624766,http://www.agrimark.tn.gov.in/MRS/uploads/rm/210.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-107,213,Regulated Market,Vilathikulam,,Tirunelveli,Tamil Nadu,9.139302,78.165079,True,ok,1,1000,,,,9.139302,78.165079,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2132.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-108,272,Regulated Market,Kangayam,,Tiruppur,Tamil Nadu,10.946116,77.707287,True,duplicate_coordinates,4,3540,,,,10.946116,77.707287,http://www.agrimark.tn.gov.in/MRS/uploads/rm/272.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-109,276,Regulated Market,Alangiam,,Tiruppur,Tamil Nadu,10.653288,77.497481,True,ok,5,3100,,,,10.653288,77.497481,http://www.agrimark.tn.gov.in/MRS/uploads/rm/276.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-110,264,Regulated Market,Avinashi,,Tiruppur,Tamil Nadu,11.17059,77.239707,True,ok,1,10000,,,,11.170590,77.239707,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2641.JPG,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-111,268,Regulated Market,Madathukkulam,,Tiruppur,Tamil Nadu,10.560376,77.364188,True,ok,3,2850,,,,10.560376,77.364188,http://www.agrimark.tn.gov.in/MRS/uploads/rm/268.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-112,275,Regulated Market,Moolanur,,Tiruppur,Tamil Nadu,10.784222,77.696539,True,ok,6,5850,,,,10.784222,77.696539,http://www.agrimark.tn.gov.in/MRS/uploads/rm/275.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-113,277,Regulated Market,Muthur,,Tiruppur,Tamil Nadu,11.049623,77.242895,True,ok,2,2190,,,,11.049623,77.242895,http://www.agrimark.tn.gov.in/MRS/uploads/rm/277.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-114,266,Regulated Market,Palladam,,Tiruppur,Tamil Nadu,11.005131,77.285398,True,ok,5,4600,,,,11.005131,77.285398,http://www.agrimark.tn.gov.in/MRS/uploads/rm/266.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-115,269,Regulated Market,Pethappampatti,,Tiruppur,Tamil Nadu,,,False,far_from_district_hq_263km,4,5880,,,,11.110942,79.750573,http://www.agrimark.tn.gov.in/MRS/uploads/rm/269.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-116,270,Regulated Market,Pongalur,,Tiruppur,Tamil Nadu,10.969316,77.379785,True,ok,3,3210,,,,10.969316,77.379785,http://www.agrimark.tn.gov.in/MRS/uploads/rm/270.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-117,265,Regulated Market,Sevur,,Tiruppur,Tamil Nadu,11.250748,77.235065,True,ok,3,6840,,,,11.250748,77.235065,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2651.JPG,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-118,263,Regulated Market,Thiruppur,,Tiruppur,Tamil Nadu,11.108524,77.341066,True,ok,2,4140,,,,11.108524,77.341066,http://www.agrimark.tn.gov.in/MRS/uploads/rm/263.JPG,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-119,267,Regulated Market,Udumalpettai,,Tiruppur,Tamil Nadu,10.589759,77.240853,True,ok,11,7900,,,,10.589759,77.240853,http://www.agrimark.tn.gov.in/MRS/uploads/rm/267.JPG,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-120,100,Regulated Market,Vellakkoil,,Tiruppur,Tamil Nadu,10.946116,77.707287,True,duplicate_coordinates,4,4300,,,,10.946116,77.707287,http://www.agrimark.tn.gov.in/MRS/uploads/rm/100.JPG,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-121,51,Regulated Market,Ammoor,,Vellore,Tamil Nadu,,,False,missing,0,1000,,,,,,,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-122,37,Regulated Market,Avalurpet,,Villupuram,Tamil Nadu,12.250306,79.416535,True,ok,2,12000,,,,12.250306,79.416535,http://www.agrimark.tn.gov.in/MRS/uploads/rm/371.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-123,30,Regulated Market,Chinnasalem,,Villupuram,Tamil Nadu,11.765187,78.867895,True,ok,1,2000,,,,11.765187,78.867895,http://www.agrimark.tn.gov.in/MRS/uploads/rm/30.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-124,31,Regulated Market,Kallakkurichi,,Villupuram,Tamil Nadu,11.738187,78.963882,True,ok,2,4000,,,,11.738187,78.963882,http://www.agrimark.tn.gov.in/MRS/uploads/rm/311.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-125,36,Regulated Market,Manalurpet,,Villupuram,Tamil Nadu,12.003627,79.08771,True,ok,1,1000,,,,12.003627,79.087710,http://www.agrimark.tn.gov.in/MRS/uploads/rm/363.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-126,38,Regulated Market,Marakkanam,,Villupuram,Tamil Nadu,,,False,unreadable,2,2000,,,,35.2c,95.3f,http://www.agrimark.tn.gov.in/MRS/uploads/rm/385.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-127,34,Regulated Market,Sankarapuram,,Villupuram,Tamil Nadu,11.895662,78.909716,True,ok,1,2000,,,,11.895662,78.909716,http://www.agrimark.tn.gov.in/MRS/uploads/rm/34.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-128,33,Regulated Market,Thiagadurgam,,Villupuram,Tamil Nadu,11.745845,79.083303,True,ok,1,2000,,,,11.745845,79.083303,http://www.agrimark.tn.gov.in/MRS/uploads/rm/33.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-129,27,Regulated Market,Thirukoilur,,Villupuram,Tamil Nadu,11.967401,79.202742,True,ok,1,5000,,,,11.967401,79.202742,http://www.agrimark.tn.gov.in/MRS/uploads/rm/27.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-130,26,Regulated Market,Tindivanam,,Villupuram,Tamil Nadu,12.236884,79.64995,True,ok,1,2000,,,,12.236884,79.649950,http://www.agrimark.tn.gov.in/MRS/uploads/rm/261.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-131,28,Regulated Market,Ulundurpet,,Villupuram,Tamil Nadu,11.690842,79.29207,True,ok,6,5650,,,,11.6908420,79.2920700,http://www.agrimark.tn.gov.in/MRS/uploads/rm/281.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-132,41,Regulated Market,Valathi,,Villupuram,Tamil Nadu,12.346714,79.376027,True,ok,1,2000,,,,12.346714,79.376027,http://www.agrimark.tn.gov.in/MRS/uploads/rm/411.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-133,39,Regulated Market,Vikaravandi,,Villupuram,Tamil Nadu,12.037222,79.545763,True,ok,2,11000,,,,12.037222,79.545763,http://www.agrimark.tn.gov.in/MRS/uploads/rm/391.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-134,29,Regulated Market,Villupuram,,Villupuram,Tamil Nadu,11.94596,79.497414,True,repaired_format,4,3100,,,,11.945960N,79.497414E,http://www.agrimark.tn.gov.in/MRS/uploads/rm/29.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-135,185,Regulated Market,Aruppukottai,,Virudhunagar,Tamil Nadu,9.494549,78.09801,True,repaired_format,1,1000,,,,9.494549° N,78.098010° E,http://www.agrimark.tn.gov.in/MRS/uploads/rm/185.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-136,,Regulated Market,Rajapalayam,,Virudhunagar,Tamil Nadu,,,False,missing,4,4400,,,,,,http://www.agrimark.tn.gov.in/MRS/uploads/rm/183.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-137,184,Regulated Market,Sathur,,Virudhunagar,Tamil Nadu,,,False,unreadable,2,,,,,9.21.38.72° N,77.54.5488° E,http://www.agrimark.tn.gov.in/MRS/uploads/rm/184.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-138,182,Regulated Market,Virudhunagar,,Virudhunagar,Tamil Nadu,,,False,unreadable,2,3000,,,,N09. 59.526’’,E077. 95.333’’,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1821.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
us-1,15,Uzhavar Santhai,Tiruthani,Tiruvallur,,Tamil Nadu,13.17143,79.61462,True,ok,,,40,7:00 AM,2:00 PM,13.17143,79.61462,http://www.agrimark.tn.gov.in/MRS/uploads/us/15.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-2,16,Uzhavar Santhai,Tiruvallur,Tiruvallur,,Tamil Nadu,13.13945,79.907021,True,ok,,,28,7:00 AM,4:00 PM,13.13945,79.907021,http://www.agrimark.tn.gov.in/MRS/uploads/us/161.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-3,17,Uzhavar Santhai,Ambattur,Tiruvallur,,Tamil Nadu,13.113272,80.148911,True,ok,,,29,7:00 AM,2:00 PM,13.113272,80.148911,http://www.agrimark.tn.gov.in/MRS/uploads/us/17.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-4,18,Uzhavar Santhai,Paruthipattu,Tiruvallur,,Tamil Nadu,13.11632,80.10409,True,ok,,,34,7:00 AM,2:00 PM,13.11632,80.10409,http://www.agrimark.tn.gov.in/MRS/uploads/us/18.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-5,19,Uzhavar Santhai,Naravarikuppam,Tiruvallur,,Tamil Nadu,13.1934,80.161,True,ok,,,24,7:00 AM,2:00 PM,13.1934,80.161,http://www.agrimark.tn.gov.in/MRS/uploads/us/19.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-6,20,Uzhavar Santhai,Perambakkam,Tiruvallur,,Tamil Nadu,13.03674,79.81355,True,ok,,,18,7:00 AM,2:00 PM,13.03674,79.81355,http://www.agrimark.tn.gov.in/MRS/uploads/us/20.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-7,117,Uzhavar Santhai,Nagapattinam,Nagapattinam,,Tamil Nadu,10.772399,79.843626,True,ok,,,50,5:00 AM,12:00 PM,10.7723989,79.8436261,http://www.agrimark.tn.gov.in/MRS/uploads/us/117.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-8,116,Uzhavar Santhai,Mayiladuthurai,Nagapattinam,,Tamil Nadu,11.106989,79.655219,True,ok,,,51,5:00 AM,12:00 PM,11.1069895,79.6552187,http://www.agrimark.tn.gov.in/MRS/uploads/us/116.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-9,118,Uzhavar Santhai,Sirkali,Nagapattinam,,Tamil Nadu,11.234568,79.73806,True,ok,,,27,5:00 AM,12:00 PM,11.2345682,79.7380596,http://www.agrimark.tn.gov.in/MRS/uploads/us/118.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-10,138,Uzhavar Santhai,Kambam,Theni,,Tamil Nadu,9.73471,77.281754,True,ok,,,65,5:00 AM,1:00 PM,9.734710,77.281754,http://www.agrimark.tn.gov.in/MRS/uploads/us/138.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-11,80,Uzhavar Santhai,Dharmapuri,Dharmapuri,,Tamil Nadu,12.139418,78.163203,True,ok,,,72,4:00 AM,12:00 PM,12.139418,78.163203,http://www.agrimark.tn.gov.in/MRS/uploads/us/80.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-12,141,Uzhavar Santhai,Devaram,Theni,,Tamil Nadu,9.894553,77.279782,True,ok,,,16,5:00 AM,1:00 PM,9.894553,77.279782,http://www.agrimark.tn.gov.in/MRS/uploads/us/141.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-13,26,Uzhavar Santhai,Tindivanam,Villupuram,,Tamil Nadu,12.23715,79.647815,True,ok,,,64,5:00 AM,1:00 PM,12.23715,79.647815,http://www.agrimark.tn.gov.in/MRS/uploads/us/26.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-14,81,Uzhavar Santhai,Pennagaram,Dharmapuri,,Tamil Nadu,12.132564,77.90287,True,ok,,,24,4:30 AM,10:00 AM,12.132564,77.90287,http://www.agrimark.tn.gov.in/MRS/uploads/us/81.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-15,132,Uzhavar Santhai,Dindigul,Dindigul,,Tamil Nadu,10.374351,77.993032,True,ok,,,85,4:00 AM,11:00 AM,10.374351,77.993032,http://www.agrimark.tn.gov.in/MRS/uploads/us/1321.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-16,140,Uzhavar Santhai,Periyakulam,Theni,,Tamil Nadu,10.123711,77.54206,True,ok,,,35,5:00 AM,1:00 PM,10.123711,77.542060,http://www.agrimark.tn.gov.in/MRS/uploads/us/140.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-17,27,Uzhavar Santhai,Villupuram,Villupuram,,Tamil Nadu,11.940053,79.497842,True,ok,,,48,5:00 AM,1:00 PM,11.940053,79.497842,http://www.agrimark.tn.gov.in/MRS/uploads/us/27.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-18,49,Uzhavar Santhai,Namakkal,Namakkal,,Tamil Nadu,11.219487,78.16416,True,ok,,,134,4:00 AM,12:00 PM,11.219487,78.164160,http://www.agrimark.tn.gov.in/MRS/uploads/us/49.JPG,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-19,28,Uzhavar Santhai,Kallakurichi,Kallakurichi,,Tamil Nadu,11.737441,78.965176,True,ok,,,90,5:00 AM,1:00 PM,11.737441,78.965176,http://www.agrimark.tn.gov.in/MRS/uploads/us/28.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-20,78,Uzhavar Santhai,Sundarapuram,Coimbatore,,Tamil Nadu,10.950935,76.972137,True,ok,,,32,4:30 AM,11:30 AM,10.950935,76.972137,http://www.agrimark.tn.gov.in/MRS/uploads/us/78.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-21,29,Uzhavar Santhai,Ulundurpettai,Kallakurichi,,Tamil Nadu,11.691551,79.285068,True,ok,,,80,5:00 AM,1:00 PM,11.691551,79.285068,http://www.agrimark.tn.gov.in/MRS/uploads/us/29.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-22,50,Uzhavar Santhai,Tiruchengode,Namakkal,,Tamil Nadu,11.383572,77.89658,True,ok,,,84,4:00 AM,12:00 PM,11.383572,77.896580,http://www.agrimark.tn.gov.in/MRS/uploads/us/50.JPG,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-23,133,Uzhavar Santhai,Palani,Dindigul,,Tamil Nadu,10.449448,77.520563,True,ok,,,119,4:00 AM,11:00 AM,10.449448,77.520563,http://www.agrimark.tn.gov.in/MRS/uploads/us/133.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-24,171,Uzhavar Santhai,Udhagamandalam,The Nilgiris,,Tamil Nadu,11.412102,76.709488,True,ok,,,82,7:00 AM,2:00 PM,11.4121016,76.7094883,http://www.agrimark.tn.gov.in/MRS/uploads/us/171.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-25,51,Uzhavar Santhai,Rasipuram,Namakkal,,Tamil Nadu,11.456181,78.190979,True,ok,,,84,4:00 AM,12:00 PM,11.456181,78.190979,http://www.agrimark.tn.gov.in/MRS/uploads/us/51.JPG,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-26,30,Uzhavar Santhai,Gingee,Villupuram,,Tamil Nadu,12.248794,79.412645,True,ok,,,24,5:00 AM,1:00 PM,12.248794,79.412645,http://www.agrimark.tn.gov.in/MRS/uploads/us/30.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-27,31,Uzhavar Santhai,Sankarapuram,Kallakurichi,,Tamil Nadu,11.887364,78.914822,True,ok,,,37,5:00 AM,1:00 PM,11.887364,78.914822,http://www.agrimark.tn.gov.in/MRS/uploads/us/31.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-28,134,Uzhavar Santhai,Chinnalapatti,Dindigul,,Tamil Nadu,10.28779,77.91868,True,ok,,,30,6:00 AM,11:00 AM,10.287790,77.918680,http://www.agrimark.tn.gov.in/MRS/uploads/us/1341.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-29,136,Uzhavar Santhai,Batlagundu,Dindigul,,Tamil Nadu,10.162232,77.759649,True,ok,,,54,6:00 AM,10:00 AM,10.162232,77.759649,http://www.agrimark.tn.gov.in/MRS/uploads/us/136.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-30,52,Uzhavar Santhai,Kumarapalayam,Namakkal,,Tamil Nadu,11.448848,77.69553,True,ok,,,62,4:00 AM,12:00 PM,11.448848,77.695530,http://www.agrimark.tn.gov.in/MRS/uploads/us/52.JPG,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-31,172,Uzhavar Santhai,Coonoor,The Nilgiris,,Tamil Nadu,11.348161,76.798979,True,ok,,,60,7:00 AM,2:00 PM,11.3481613755166,76.79897859,http://www.agrimark.tn.gov.in/MRS/uploads/us/172.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-32,135,Uzhavar Santhai,Kodaikkanal,Dindigul,,Tamil Nadu,10.239174,77.499771,True,ok,,,24,6:00 AM,10:00 AM,10.239174,77.499771,http://www.agrimark.tn.gov.in/MRS/uploads/us/1351.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-33,53,Uzhavar Santhai,Paramathivelur,Namakkal,,Tamil Nadu,11.112843,78.009208,True,ok,,,24,4:00 AM,12:00 PM,11.112843,78.009208,http://www.agrimark.tn.gov.in/MRS/uploads/us/53.JPG,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-34,145,Uzhavar Santhai,Devakottai,Sivagangai,,Tamil Nadu,9.965969,78.802233,True,ok,,,40,6:00 AM,2:00 PM,9.965969,78.802233,http://www.agrimark.tn.gov.in/MRS/uploads/us/145.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-35,54,Uzhavar Santhai,Mohanur,Namakkal,,Tamil Nadu,11.06274,78.137318,True,ok,,,24,4:00 AM,12:00 PM,11.06274,78.137318,http://www.agrimark.tn.gov.in/MRS/uploads/us/54.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-36,82,Uzhavar Santhai,Palacode,Dharmapuri,,Tamil Nadu,12.06096,78.477814,True,ok,,,24,4:30 AM,10:30 AM,12.06096,78.477814,http://www.agrimark.tn.gov.in/MRS/uploads/us/82.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-37,85,Uzhavar Santhai,Hosur,Krishnagiri,,Tamil Nadu,12.43588,77.49736,True,repaired_format;review_distance_78km,,,298,5:00 AM,12:00 PM,N12.43588,E077.49736,http://www.agrimark.tn.gov.in/MRS/uploads/us/85.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-38,146,Uzhavar Santhai,Karaikudi,Sivagangai,,Tamil Nadu,10.071477,78.781772,True,ok,,,60,6:00 AM,2:00 PM,10.071477,78.781772,http://www.agrimark.tn.gov.in/MRS/uploads/us/146.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-39,83,Uzhavar Santhai,Harur,Dharmapuri,,Tamil Nadu,12.061019,78.477292,True,ok,,,24,5:00 AM,10:00 AM,12.061019,78.477292,http://www.agrimark.tn.gov.in/MRS/uploads/us/83.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-40,147,Uzhavar Santhai,Tirupatthur,Sivagangai,,Tamil Nadu,10.290833,78.600555,True,ok,,,17,6:00 AM,2:00 PM,10.290833,78.600555,http://www.agrimark.tn.gov.in/MRS/uploads/us/147.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-41,144,Uzhavar Santhai,Sivagangai,Sivagangai,,Tamil Nadu,9.851614,78.48964,True,ok,,,57,6:00 AM,2:00 PM,9.851614,78.48964,http://www.agrimark.tn.gov.in/MRS/uploads/us/144.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-42,173,Uzhavar Santhai,Kothagiri,The Nilgiris,,Tamil Nadu,11.421693,76.85916,True,ok,,,24,7:00 AM,2:00 PM,11.42169276,76.85915999,http://www.agrimark.tn.gov.in/MRS/uploads/us/173.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-43,71,Uzhavar Santhai,R.S.Puram,Coimbatore,,Tamil Nadu,11.014123,76.944335,True,ok,,,170,4:30 AM,11:00 AM,11.01412287,76.94433488,http://www.agrimark.tn.gov.in/MRS/uploads/us/71.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-44,89,Uzhavar Santhai,Avallapalli,Krishnagiri,,Tamil Nadu,12.44552,77.50179,True,repaired_format;review_distance_77km,,,20,5:00 AM,12:00 PM,N12.44552,E077.50179,http://www.agrimark.tn.gov.in/MRS/uploads/us/891.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-45,174,Uzhavar Santhai,Gudalur,The Nilgiris,,Tamil Nadu,11.506617,76.492313,True,ok,,,20,7:00 AM,2:00 PM,11.50661666,76.49231333,http://www.agrimark.tn.gov.in/MRS/uploads/us/174.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-46,84,Uzhavar Santhai,A.Jattihalli,Dharmapuri,,Tamil Nadu,12.094154,78.136182,True,ok,,,32,4:30 AM,10:30 AM,12.094154,78.136182,http://www.agrimark.tn.gov.in/MRS/uploads/us/84.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-47,72,Uzhavar Santhai,Singanallur,Coimbatore,,Tamil Nadu,11.000186,77.026164,True,ok,,,132,4:30 AM,11:30 AM,11.0001858,77.02616438,http://www.agrimark.tn.gov.in/MRS/uploads/us/72.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-48,73,Uzhavar Santhai,Pollachi,Coimbatore,,Tamil Nadu,10.662572,77.001656,True,ok,,,80,4:30 AM,11:00 AM,10.662572,77.001656,http://www.agrimark.tn.gov.in/MRS/uploads/us/73.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-49,74,Uzhavar Santhai,Mettupalayam,Coimbatore,,Tamil Nadu,11.301231,76.937386,True,ok,,,78,4:30 AM,11:00 AM,11.301231,76.937386,http://www.agrimark.tn.gov.in/MRS/uploads/us/74.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
us-50,77,Uzhavar Santhai,Vadavalli,Coimbatore,,Tamil Nadu,11.028341,76.906387,True,ok,,,42,4:30 AM,11:30 AM,11.028341,76.906387,http://www.agrimark.tn.gov.in/MRS/uploads/us/77.jpg,https://www.agrimark.tn.gov.in/index.php/Infra/us_details,2026-09-21
